,model,x,f,e
0,no_rescaling,-0.25,25.895782,177.65067
1,no_rescaling,-0.24375,23.747707,173.742
2,no_rescaling,-0.2375,21.871078,169.62262
3,no_rescaling,-0.23125,20.210941,165.34137
4,no_rescaling,-0.225,18.72543,160.93723
5,no_rescaling,-0.21875,17.379232,156.44022
6,no_rescaling,-0.2125,16.140232,151.87366
7,no_rescaling,-0.20625,14.980001,147.25629
8,no_rescaling,-0.2,13.8774185,142.60431
9,no_rescaling,-0.19375,12.821232,137.93213
10,no_rescaling,-0.1875,11.80839,133.25229
11,no_rescaling,-0.18125,10.839686,128.57498
12,no_rescaling,-0.175,9.916338,123.908005
13,no_rescaling,-0.16875,9.038809,119.256836
14,no_rescaling,-0.16249999999999998,8.207013,114.62517
15,no_rescaling,-0.15625,7.4206924,110.01538
16,no_rescaling,-0.15,6.6795263,105.42891
17,no_rescaling,-0.14375,5.9830937,100.86641
18,no_rescaling,-0.1375,5.3309584,96.32801
19,no_rescaling,-0.13124999999999998,4.722805,91.81334
20,no_rescaling,-0.125,4.1584406,87.32168
21,no_rescaling,-0.11875,3.6376262,82.85204
22,no_rescaling,-0.11249999999999999,3.1598635,78.40326
23,no_rescaling,-0.10624999999999998,2.724283,73.97398
24,no_rescaling,-0.09999999999999998,2.329636,69.56271
25,no_rescaling,-0.09375,1.9743602,65.16783
26,no_rescaling,-0.0875,1.6566787,60.78764
27,no_rescaling,-0.08124999999999999,1.3746942,56.420387
28,no_rescaling,-0.07499999999999998,1.1264603,52.064262
29,no_rescaling,-0.06874999999999998,0.91005427,47.717484
30,no_rescaling,-0.0625,0.7236468,43.37822
31,no_rescaling,-0.056249999999999994,0.56559074,39.04467
32,no_rescaling,-0.04999999999999999,0.43452656,34.715034
33,no_rescaling,-0.04374999999999998,0.32945955,30.387482
34,no_rescaling,-0.03749999999999998,0.24965933,26.0602
35,no_rescaling,-0.03125,0.19400163,21.731377
36,no_rescaling,-0.024999999999999994,0.15945251,17.399189
37,no_rescaling,-0.01874999999999999,0.13971224,13.061804
38,no_rescaling,-0.012499999999999983,0.12647334,8.717431
39,no_rescaling,-0.006249999999999978,0.112894885,4.364313
40,no_rescaling,0.0,0.09564943,0.0012306636
41,no_rescaling,0.006250000000000033,0.07546325,4.374897
42,no_rescaling,0.012500000000000011,0.059807338,8.764055
43,no_rescaling,0.01874999999999999,0.0655935,13.168015
44,no_rescaling,0.025000000000000022,0.09698208,17.587769
45,no_rescaling,0.03125,0.14302856,22.024088
46,no_rescaling,0.03750000000000003,0.19907624,26.477425
47,no_rescaling,0.04375000000000001,0.26733863,30.947954
48,no_rescaling,0.050000000000000044,0.3554601,35.435623
49,no_rescaling,0.05625000000000002,0.47541064,39.940166
50,no_rescaling,0.0625,0.64108294,44.461212
51,no_rescaling,0.06875000000000003,0.8657383,48.998375
52,no_rescaling,0.07500000000000001,1.1614912,53.551193
53,no_rescaling,0.08125000000000004,1.5389194,58.119156
54,no_rescaling,0.08750000000000002,2.0001202,62.70179
55,no_rescaling,0.09375,2.532557,67.29908
56,no_rescaling,0.10000000000000003,3.1230524,71.91162
57,no_rescaling,0.10625000000000001,3.7690291,76.54001
58,no_rescaling,0.11250000000000004,4.4696436,81.18443
59,no_rescaling,0.11875000000000002,5.2296467,85.84459
60,no_rescaling,0.125,6.07065,90.51924
61,no_rescaling,0.13125000000000003,7.0235286,95.20591
62,no_rescaling,0.1375,8.114531,99.90082
63,no_rescaling,0.14375000000000004,9.36277,104.59921
64,no_rescaling,0.15000000000000002,10.784252,109.295616
65,no_rescaling,0.15625,12.394016,113.984146
66,no_rescaling,0.16250000000000003,14.209585,118.65886
67,no_rescaling,0.16875,16.257416,123.313705
68,no_rescaling,0.17500000000000004,18.569618,127.94246
69,no_rescaling,0.18125000000000002,21.173248,132.53897
70,no_rescaling,0.1875,24.093084,137.09747
71,no_rescaling,0.19375000000000003,27.359219,141.61234
72,no_rescaling,0.2,31.004513,146.07785
73,no_rescaling,0.20625000000000004,35.062996,150.48772
74,no_rescaling,0.21250000000000002,39.573814,154.83508
75,no_rescaling,0.21875,44.580254,159.1125
76,no_rescaling,0.22500000000000003,50.123146,163.31235
77,no_rescaling,0.23125,56.237892,167.42773
78,no_rescaling,0.23750000000000004,62.959373,171.45303
79,no_rescaling,0.24375000000000002,70.33029,175.38385
80,no_rescaling,0.25,78.40245,179.21655
81,no_bessel,-0.25,0.30228812,0.18836708
82,no_bessel,-0.24375,0.29017618,0.1813978
83,no_bessel,-0.2375,0.27881837,0.17480788
84,no_bessel,-0.23125,0.2681237,0.16858819
85,no_bessel,-0.225,0.258001,0.16270867
86,no_bessel,-0.21875,0.24836367,0.15714198
87,no_bessel,-0.2125,0.23913234,0.15184617
88,no_bessel,-0.20625,0.23023671,0.14678794
89,no_bessel,-0.2,0.22161606,0.14192697
90,no_bessel,-0.19375,0.21321929,0.13723294
91,no_bessel,-0.1875,0.2050044,0.13267173
92,no_bessel,-0.18125,0.19693783,0.12820974
93,no_bessel,-0.175,0.18899336,0.12383045
94,no_bessel,-0.16875,0.1811513,0.11950737
95,no_bessel,-0.16249999999999998,0.17339745,0.11521969
96,no_bessel,-0.15625,0.1657221,0.11096038
97,no_bessel,-0.15,0.15811941,0.10670969
98,no_bessel,-0.14375,0.15058646,0.10246191
99,no_bessel,-0.1375,0.14312267,0.09820604
100,no_bessel,-0.13124999999999998,0.13572928,0.09393816
101,no_bessel,-0.125,0.12840882,0.08965776
102,no_bessel,-0.11875,0.12116473,0.085359804
103,no_bessel,-0.11249999999999999,0.114001,0.081040196
104,no_bessel,-0.10624999999999998,0.106921956,0.07670008
105,no_bessel,-0.09999999999999998,0.09993194,0.07234481
106,no_bessel,-0.09375,0.09303513,0.067965865
107,no_bessel,-0.0875,0.086235285,0.06356424
108,no_bessel,-0.08124999999999999,0.07953568,0.059147928
109,no_bessel,-0.07499999999999998,0.07293871,0.054712318
110,no_bessel,-0.06874999999999998,0.06644587,0.050258912
111,no_bessel,-0.0625,0.060057405,0.045788445
112,no_bessel,-0.056249999999999994,0.053772133,0.04130197
113,no_bessel,-0.04999999999999999,0.04758708,0.03679868
114,no_bessel,-0.04374999999999998,0.04149736,0.03227565
115,no_bessel,-0.03749999999999998,0.035495803,0.027736198
116,no_bessel,-0.03125,0.029572988,0.023177397
117,no_bessel,-0.024999999999999994,0.023717575,0.01859488
118,no_bessel,-0.01874999999999999,0.017918417,0.013990943
119,no_bessel,-0.012499999999999983,0.012173967,0.009359473
120,no_bessel,-0.006249999999999978,0.0065534906,0.0047040675
121,no_bessel,0.0,0.0023689994,8.4823834e-05
122,no_bessel,0.006250000000000033,0.006176005,0.0047133723
123,no_bessel,0.012500000000000011,0.012021671,0.009478141
124,no_bessel,0.01874999999999999,0.018199338,0.014281895
125,no_bessel,0.025000000000000022,0.024652354,0.019134568
126,no_bessel,0.03125,0.03142073,0.02403916
127,no_bessel,0.03750000000000003,0.038566276,0.028995577
128,no_bessel,0.04375000000000001,0.046160616,0.034010686
129,no_bessel,0.050000000000000044,0.05428186,0.03909215
130,no_bessel,0.05625000000000002,0.06301252,0.044237383
131,no_bessel,0.0625,0.07243793,0.04945463
132,no_bessel,0.06875000000000003,0.082644895,0.05474849
133,no_bessel,0.07500000000000001,0.09371993,0.06011252
134,no_bessel,0.08125000000000004,0.1057477,0.06556064
135,no_bessel,0.08750000000000002,0.11880919,0.07108673
136,no_bessel,0.09375,0.13298011,0.07669404
137,no_bessel,0.10000000000000003,0.14832887,0.08238228
138,no_bessel,0.10625000000000001,0.16491497,0.088150635
139,no_bessel,0.11250000000000004,0.18278688,0.09399232
140,no_bessel,0.11875000000000002,0.20198035,0.099910066
141,no_bessel,0.125,0.2225163,0.10589282
142,no_bessel,0.13125000000000003,0.24439898,0.11193544
143,no_bessel,0.1375,0.2676143,0.11802769
144,no_bessel,0.14375000000000004,0.2921285,0.12415807
145,no_bessel,0.15000000000000002,0.31788704,0.13031141
146,no_bessel,0.15625,0.34481514,0.13647297
147,no_bessel,0.16250000000000003,0.3728192,0.14262417
148,no_bessel,0.16875,0.40179047,0.14874005
149,no_bessel,0.17500000000000004,0.43161196,0.15479448
150,no_bessel,0.18125000000000002,0.46216875,0.16076262
151,no_bessel,0.1875,0.4933642,0.16660835
152,no_bessel,0.19375000000000003,0.52514243,0.17229833
153,no_bessel,0.2,0.55752,0.17779097
154,no_bessel,0.20625000000000004,0.5906289,0.18304354
155,no_bessel,0.21250000000000002,0.62477446,0.18801068
156,no_bessel,0.21875,0.6605145,0.192634
157,no_bessel,0.22500000000000003,0.6987721,0.19685502
158,no_bessel,0.23125,0.7410053,0.20058775
159,no_bessel,0.23750000000000004,0.7894935,0.20372306
160,no_bessel,0.24375000000000002,0.8478751,0.20607983
161,no_bessel,0.25,0.9222965,0.20735228
162,only_rescaling,-0.25,0.22704047,0.25181377
163,only_rescaling,-0.24375,0.22064579,0.24629226
164,only_rescaling,-0.2375,0.21435025,0.24075791
165,only_rescaling,-0.23125,0.20815156,0.23520839
166,only_rescaling,-0.225,0.20204714,0.22964087
167,only_rescaling,-0.21875,0.19603407,0.22405615
168,only_rescaling,-0.2125,0.19010937,0.21844922
169,only_rescaling,-0.20625,0.18426958,0.21282098
170,only_rescaling,-0.2,0.17851102,0.20716462
171,only_rescaling,-0.19375,0.17282973,0.20148179
172,only_rescaling,-0.1875,0.16722138,0.1957703
173,only_rescaling,-0.18125,0.1616813,0.1900242
174,only_rescaling,-0.175,0.15620458,0.18424425
175,only_rescaling,-0.16875,0.15078586,0.1784296
176,only_rescaling,-0.16249999999999998,0.14541954,0.1725737
177,only_rescaling,-0.15625,0.14009973,0.16667746
178,only_rescaling,-0.15,0.13482007,0.16073903
179,only_rescaling,-0.14375,0.12957406,0.15475431
180,only_rescaling,-0.1375,0.12435487,0.1487234
181,only_rescaling,-0.13124999999999998,0.11915526,0.14264224
182,only_rescaling,-0.125,0.113967896,0.13651136
183,only_rescaling,-0.11875,0.10878507,0.13032427
184,only_rescaling,-0.11249999999999999,0.10359888,0.12408469
185,only_rescaling,-0.10624999999999998,0.09840119,0.11778832
186,only_rescaling,-0.09999999999999998,0.093183696,0.111428216
187,only_rescaling,-0.09375,0.08793785,0.10500899
188,only_rescaling,-0.0875,0.082654916,0.09852655
189,only_rescaling,-0.08124999999999999,0.07732606,0.091975994
190,only_rescaling,-0.07499999999999998,0.0719423,0.085360095
191,only_rescaling,-0.06874999999999998,0.06649452,0.07867351
192,only_rescaling,-0.0625,0.060973514,0.071917504
193,only_rescaling,-0.056249999999999994,0.05536996,0.065089
194,only_rescaling,-0.04999999999999999,0.04967461,0.05818449
195,only_rescaling,-0.04374999999999998,0.04387816,0.051200643
196,only_rescaling,-0.03749999999999998,0.03797149,0.044140436
197,only_rescaling,-0.03125,0.031945765,0.036997676
198,only_rescaling,-0.024999999999999994,0.025793057,0.029776398
199,only_rescaling,-0.01874999999999999,0.01950793,0.022469878
200,only_rescaling,-0.012499999999999983,0.013093555,0.015079622
201,only_rescaling,-0.006249999999999978,0.0066063916,0.007601767
202,only_rescaling,0.0,0.0018779333,9.9735786e-05
203,only_rescaling,0.006250000000000033,0.0076316446,0.0076196063
204,only_rescaling,0.012500000000000011,0.014681628,0.015367308
205,only_rescaling,0.01874999999999999,0.022001157,0.023205198
206,only_rescaling,0.025000000000000022,0.029548893,0.031137181
207,only_rescaling,0.03125,0.03732343,0.039163783
208,only_rescaling,0.03750000000000003,0.04533064,0.04728736
209,only_rescaling,0.04375000000000001,0.05357843,0.055505857
210,only_rescaling,0.050000000000000044,0.062075526,0.06382347
211,only_rescaling,0.05625000000000002,0.07083096,0.072241634
212,only_rescaling,0.0625,0.079853974,0.080756485
213,only_rescaling,0.06875000000000003,0.08915383,0.08937538
214,only_rescaling,0.07500000000000001,0.09873997,0.09808968
215,only_rescaling,0.08125000000000004,0.10862184,0.106913105
216,only_rescaling,0.08750000000000002,0.11880909,0.11583738
217,only_rescaling,0.09375,0.12931147,0.124864995
218,only_rescaling,0.10000000000000003,0.1401391,0.13399488
219,only_rescaling,0.10625000000000001,0.15130232,0.14323038
220,only_rescaling,0.11250000000000004,0.16281202,0.15257195
221,only_rescaling,0.11875000000000002,0.17467955,0.16201514
222,only_rescaling,0.125,0.186917,0.17156883
223,only_rescaling,0.13125000000000003,0.19953743,0.1812264
224,only_rescaling,0.1375,0.21255495,0.19099008
225,only_rescaling,0.14375000000000004,0.22598496,0.20086105
226,only_rescaling,0.15000000000000002,0.23984453,0.21083866
227,only_rescaling,0.15625,0.25415254,0.22092289
228,only_rescaling,0.16250000000000003,0.2689302,0.23111193
229,only_rescaling,0.16875,0.28420117,0.24140957
230,only_rescaling,0.17500000000000004,0.2999923,0.25181115
231,only_rescaling,0.18125000000000002,0.3163337,0.2623157
232,only_rescaling,0.1875,0.33325952,0.27292666
233,only_rescaling,0.19375000000000003,0.3508082,0.2836393
234,only_rescaling,0.2,0.36902317,0.29445192
235,only_rescaling,0.20625000000000004,0.38795316,0.30536357
236,only_rescaling,0.21250000000000002,0.4076528,0.31637347
237,only_rescaling,0.21875,0.42818296,0.32747072
238,only_rescaling,0.22500000000000003,0.44961113,0.33865476
239,only_rescaling,0.23125,0.47201145,0.34991324
240,only_rescaling,0.23750000000000004,0.49546474,0.36124146
241,only_rescaling,0.24375000000000002,0.5200584,0.3726223
242,only_rescaling,0.25,0.54588556,0.38404375
243,rescaling+bessel,-0.25,0.23517783,0.19993517
244,rescaling+bessel,-0.24375,0.22896476,0.19495034
245,rescaling+bessel,-0.2375,0.22282727,0.19004259
246,rescaling+bessel,-0.23125,0.21673957,0.1851893
247,rescaling+bessel,-0.225,0.21068093,0.18038219
248,rescaling+bessel,-0.21875,0.20463535,0.1756056
249,rescaling+bessel,-0.2125,0.19859082,0.17085013
250,rescaling+bessel,-0.20625,0.19253895,0.16610545
251,rescaling+bessel,-0.2,0.18647432,0.16136444
252,rescaling+bessel,-0.19375,0.18039426,0.15661782
253,rescaling+bessel,-0.1875,0.17429814,0.15185535
254,rescaling+bessel,-0.18125,0.16818719,0.14708018
255,rescaling+bessel,-0.175,0.1620641,0.14228593
256,rescaling+bessel,-0.16875,0.15593264,0.13746879
257,rescaling+bessel,-0.16249999999999998,0.1497975,0.13262747
258,rescaling+bessel,-0.15625,0.1436639,0.12776056
259,rescaling+bessel,-0.15,0.1375375,0.1228666
260,rescaling+bessel,-0.14375,0.13142413,0.117950104
261,rescaling+bessel,-0.1375,0.12532978,0.1130099
262,rescaling+bessel,-0.13124999999999998,0.119260184,0.108046114
263,rescaling+bessel,-0.125,0.11322104,0.10305528
264,rescaling+bessel,-0.11875,0.10721761,0.098045036
265,rescaling+bessel,-0.11249999999999999,0.10125479,0.09301417
266,rescaling+bessel,-0.10624999999999998,0.095337,0.08796279
267,rescaling+bessel,-0.09999999999999998,0.08946805,0.08289866
268,rescaling+bessel,-0.09375,0.08365111,0.077815026
269,rescaling+bessel,-0.0875,0.07788867,0.07271443
270,rescaling+bessel,-0.08124999999999999,0.07218233,0.06760184
271,rescaling+bessel,-0.07499999999999998,0.06653291,0.06248054
272,rescaling+bessel,-0.06874999999999998,0.06094027,0.057344243
273,rescaling+bessel,-0.0625,0.05540333,0.052194867
274,rescaling+bessel,-0.056249999999999994,0.04992003,0.047034226
275,rescaling+bessel,-0.04999999999999999,0.04448756,0.041862316
276,rescaling+bessel,-0.04374999999999998,0.039102636,0.036678802
277,rescaling+bessel,-0.03749999999999998,0.033762373,0.031481445
278,rescaling+bessel,-0.03125,0.028466329,0.026274113
279,rescaling+bessel,-0.024999999999999994,0.023221463,0.02104966
280,rescaling+bessel,-0.01874999999999999,0.01805611,0.015812175
281,rescaling+bessel,-0.012499999999999983,0.013066467,0.010556547
282,rescaling+bessel,-0.006249999999999978,0.008612621,0.005280884
283,rescaling+bessel,0.0,0.006177975,0.00013011009
284,rescaling+bessel,0.006250000000000033,0.008116083,0.005335734
285,rescaling+bessel,0.012500000000000011,0.0127072185,0.01067945
286,rescaling+bessel,0.01874999999999999,0.01819339,0.016053893
287,rescaling+bessel,0.025000000000000022,0.024134567,0.021453604
288,rescaling+bessel,0.03125,0.030433439,0.026891978
289,rescaling+bessel,0.03750000000000003,0.03708197,0.03236268
290,rescaling+bessel,0.04375000000000001,0.044102937,0.037874945
291,rescaling+bessel,0.050000000000000044,0.051532447,0.043426245
292,rescaling+bessel,0.05625000000000002,0.059413522,0.04902599
293,rescaling+bessel,0.0625,0.06779303,0.054671593
294,rescaling+bessel,0.06875000000000003,0.07671996,0.06036847
295,rescaling+bessel,0.07500000000000001,0.08624436,0.06611755
296,rescaling+bessel,0.08125000000000004,0.096416295,0.07192289
297,rescaling+bessel,0.08750000000000002,0.10728505,0.077787794
298,rescaling+bessel,0.09375,0.11889833,0.08371234
299,rescaling+bessel,0.10000000000000003,0.13130149,0.08970021
300,rescaling+bessel,0.10625000000000001,0.14453658,0.09574902
301,rescaling+bessel,0.11250000000000004,0.1586416,0.101863906
302,rescaling+bessel,0.11875000000000002,0.17364936,0.1080453
303,rescaling+bessel,0.125,0.18958655,0.114294216
304,rescaling+bessel,0.13125000000000003,0.2064726,0.12060643
305,rescaling+bessel,0.1375,0.2243183,0.12698539
306,rescaling+bessel,0.14375000000000004,0.24312463,0.13342842
307,rescaling+bessel,0.15000000000000002,0.26288116,0.13993098
308,rescaling+bessel,0.15625,0.2835645,0.14649057
309,rescaling+bessel,0.16250000000000003,0.30513686,0.15310633
310,rescaling+bessel,0.16875,0.32754433,0.1597709
311,rescaling+bessel,0.17500000000000004,0.35071558,0.16647464
312,rescaling+bessel,0.18125000000000002,0.37456077,0.1732132
313,rescaling+bessel,0.1875,0.39897054,0.17997277
314,rescaling+bessel,0.19375000000000003,0.42381662,0.18674204
315,rescaling+bessel,0.2,0.44895288,0.19350377
316,rescaling+bessel,0.20625000000000004,0.47421843,0.20024353
317,rescaling+bessel,0.21250000000000002,0.4994436,0.20693997
318,rescaling+bessel,0.21875,0.5244596,0.21356076
319,rescaling+bessel,0.22500000000000003,0.54911375,0.22008412
320,rescaling+bessel,0.23125,0.57329285,0.2264654
321,rescaling+bessel,0.23750000000000004,0.59695685,0.23266864
322,rescaling+bessel,0.24375000000000002,0.62019074,0.2386329
323,rescaling+bessel,0.25,0.64327526,0.24430405
324,v1_l0,-0.25,0.5066137,0.2168994
325,v1_l0,-0.24375,0.48580778,0.21061182
326,v1_l0,-0.2375,0.4664737,0.20435297
327,v1_l0,-0.23125,0.44838876,0.1981012
328,v1_l0,-0.225,0.4313684,0.19184266
329,v1_l0,-0.21875,0.415257,0.18555959
330,v1_l0,-0.2125,0.39992148,0.17924447
331,v1_l0,-0.20625,0.38524657,0.17289166
332,v1_l0,-0.2,0.3711324,0.16649777
333,v1_l0,-0.19375,0.3574919,0.16006589
334,v1_l0,-0.1875,0.34424993,0.15360214
335,v1_l0,-0.18125,0.33134162,0.1471155
336,v1_l0,-0.175,0.31871217,0.14061254
337,v1_l0,-0.16875,0.3063156,0.13411184
338,v1_l0,-0.16249999999999998,0.29411396,0.12762003
339,v1_l0,-0.15625,0.28207684,0.121152714
340,v1_l0,-0.15,0.27018002,0.11472609
341,v1_l0,-0.14375,0.2584052,0.10834755
342,v1_l0,-0.1375,0.24673891,0.10203637
343,v1_l0,-0.13124999999999998,0.23517163,0.095804594
344,v1_l0,-0.125,0.22369753,0.08966239
345,v1_l0,-0.11875,0.2123134,0.08362131
346,v1_l0,-0.11249999999999999,0.20101838,0.07769634
347,v1_l0,-0.10624999999999998,0.18981338,0.07189728
348,v1_l0,-0.09999999999999998,0.1787008,0.066232026
349,v1_l0,-0.09375,0.16768411,0.060712546
350,v1_l0,-0.0875,0.15676793,0.055345595
351,v1_l0,-0.08124999999999999,0.1459578,0.050138313
352,v1_l0,-0.07499999999999998,0.13526066,0.045100547
353,v1_l0,-0.06874999999999998,0.124685,0.04023815
354,v1_l0,-0.0625,0.11424218,0.035560362
355,v1_l0,-0.056249999999999994,0.103948005,0.031071395
356,v1_l0,-0.04999999999999999,0.0938255,0.02677485
357,v1_l0,-0.04374999999999998,0.08391021,0.022680942
358,v1_l0,-0.03749999999999998,0.07425894,0.01879186
359,v1_l0,-0.03125,0.06496544,0.015112219
360,v1_l0,-0.024999999999999994,0.056189306,0.011649825
361,v1_l0,-0.01874999999999999,0.048206322,0.008408707
362,v1_l0,-0.012499999999999983,0.041488368,0.005394403
363,v1_l0,-0.006249999999999978,0.03677643,0.002616653
364,v1_l0,0.0,0.034970433,0.00035215658
365,v1_l0,0.006250000000000033,0.03661603,0.0023541145
366,v1_l0,0.012500000000000011,0.04143719,0.004427797
367,v1_l0,0.01874999999999999,0.04864656,0.0062779426
368,v1_l0,0.025000000000000022,0.057514198,0.007896541
369,v1_l0,0.03125,0.067562856,0.009285658
370,v1_l0,0.03750000000000003,0.07852277,0.010474313
371,v1_l0,0.04375000000000001,0.09025426,0.0115496
372,v1_l0,0.050000000000000044,0.10269434,0.01273202
373,v1_l0,0.05625000000000002,0.11582599,0.014117265
374,v1_l0,0.0625,0.12966117,0.015598082
375,v1_l0,0.06875000000000003,0.14423117,0.017124282
376,v1_l0,0.07500000000000001,0.15958193,0.0186688
377,v1_l0,0.08125000000000004,0.1757709,0.020226669
378,v1_l0,0.08750000000000002,0.19286618,0.021794336
379,v1_l0,0.09375,0.21094629,0.02337013
